time	V(vd)	V(vg)	V(Vd)*Ix(U1:D)+V(Vg)*Ix(U1:G)	Ix(U1:D)	Ix(U1:G)
3.000986382105358e-005	1.358360e-002	6.122581e+000	6.943955e+000	7.329957e-001	1.132529e+000
3.000999506578075e-005	8.607141e-003	6.174285e+000	6.969242e+000	7.330003e-001	1.127731e+000
3.001013360957553e-005	4.795247e-003	6.228906e+000	6.994396e+000	7.330051e-001	1.122329e+000
3.001027528733200e-005	1.900165e-003	6.284698e+000	7.018036e+000	7.330101e-001	1.116465e+000
3.001042040843414e-005	-3.790028e-004	6.341699e+000	7.039794e+000	7.330151e-001	1.110124e+000
3.001057427614304e-005	-2.301647e-003	6.401903e+000	7.060012e+000	7.330205e-001	1.103063e+000
3.001074021546777e-005	-3.991033e-003	6.466511e+000	7.078516e+000	7.330263e-001	1.095095e+000
3.001092333838444e-005	-5.538400e-003	6.537366e+000	7.095005e+000	7.330328e-001	1.085921e+000
3.001112933265589e-005	-6.988789e-003	6.616460e+000	7.108773e+000	7.330400e-001	1.075182e+000
3.001136698627058e-005	-8.382059e-003	6.706830e+000	7.118622e+000	7.330483e-001	1.062315e+000
3.001164965030450e-005	-9.733931e-003	6.812998e+000	7.122399e+000	7.330582e-001	1.046461e+000
3.001199548863500e-005	-1.104077e-002	6.940803e+000	7.116120e+000	7.330703e-001	1.026425e+000
3.001243620494993e-005	-1.227176e-002	7.100140e+000	7.092418e+000	7.330857e-001	1.000179e+000
3.001300983800921e-005	-1.333195e-002	7.301324e+000	7.038553e+000	7.331058e-001	9.653492e-001
3.001377525406249e-005	-1.407474e-002	7.558773e+000	6.933093e+000	7.331326e-001	9.185899e-001
3.001474021456388e-005	-1.429732e-002	7.865556e+000	6.757124e+000	7.331664e-001	8.604105e-001
3.001592795474054e-005	-1.391182e-002	8.216795e+000	6.492332e+000	7.332079e-001	7.913709e-001
3.001728291225456e-005	-1.299055e-002	8.582457e+000	6.148465e+000	7.332554e-001	7.175090e-001
3.001897934670143e-005	-1.153480e-002	8.991689e+000	5.685505e+000	7.333148e-001	6.332474e-001
3.002095066915231e-005	-9.770903e-003	9.407298e+000	5.135154e+000	7.333838e-001	5.466309e-001
3.002326536493382e-005	-7.830655e-003	9.821315e+000	4.509396e+000	7.334648e-001	4.597286e-001
3.002617127443916e-005	-5.723948e-003	1.024706e+001	3.787638e+000	7.335666e-001	3.700415e-001
3.002976895873289e-005	-3.609245e-003	1.066181e+001	3.009672e+000	7.336925e-001	2.825337e-001
3.003390110467667e-005	-1.771561e-003	1.101619e+001	2.286997e+000	7.338371e-001	2.077213e-001
3.003941755854278e-005	-1.120912e-005	1.135219e+001	1.552739e+000	7.340302e-001	1.367796e-001
3.004442905234777e-005	1.093711e-003	1.156178e+001	1.070567e+000	7.342056e-001	9.252588e-002
3.004965591943056e-005	1.866823e-003	1.170779e+001	7.236977e-001	7.343885e-001	6.169625e-002
3.005446670827746e-005	2.350286e-003	1.179884e+001	5.028430e-001	7.345569e-001	4.247168e-002
3.005959381698127e-005	2.699732e-003	1.186450e+001	3.414123e-001	7.347363e-001	2.860877e-002
3.006449723192356e-005	2.927957e-003	1.190729e+001	2.352179e-001	7.349079e-001	1.957340e-002
3.006961280081422e-005	3.089566e-003	1.193752e+001	1.597230e-001	7.350870e-001	1.318966e-002
3.007454594598558e-005	3.195817e-003	1.195734e+001	1.100221e-001	7.352596e-001	9.004708e-003
3.007962745119948e-005	3.270232e-003	1.197117e+001	7.524891e-002	7.354375e-001	6.084939e-003
3.008458210793934e-005	3.319804e-003	1.198033e+001	5.216484e-002	7.356108e-001	4.150365e-003
3.008964807012015e-005	3.354424e-003	1.198668e+001	3.614830e-002	7.357881e-001	2.809798e-003
3.009462109513010e-005	3.377765e-003	1.199092e+001	2.546102e-002	7.359622e-001	1.916043e-003
3.009967991416474e-005	3.394123e-003	1.199383e+001	1.808869e-002	7.361392e-001	1.299846e-003
3.010466702272905e-005	3.405327e-003	1.199579e+001	1.315457e-002	7.363137e-001	8.875770e-004
3.010973077153525e-005	3.413301e-003	1.199713e+001	9.759681e-003	7.364909e-001	6.039625e-004
3.011473188588152e-005	3.418899e-003	1.199803e+001	7.486580e-003	7.366660e-001	4.140674e-004
3.011982106899337e-005	3.423023e-003	1.199865e+001	5.921345e-003	7.368441e-001	2.832911e-004
3.012484036698878e-005	3.426035e-003	1.199906e+001	4.877243e-003	7.370197e-001	1.960310e-004
3.012999507062071e-005	3.428400e-003	1.199935e+001	4.155870e-003	7.372001e-001	1.357118e-004
3.013525574355905e-005	3.430266e-003	1.199954e+001	3.666077e-003	7.373842e-001	9.472470e-005
3.014117526156992e-005	3.432016e-003	1.199968e+001	3.311115e-003	7.375914e-001	6.497586e-005
3.014821618521423e-005	3.433660e-003	1.199979e+001	3.053491e-003	7.378377e-001	4.333466e-005
3.015680295930370e-005	3.435465e-003	1.199986e+001	2.878743e-003	7.381383e-001	2.857491e-005
3.016751559447971e-005	3.437391e-003	1.199990e+001	2.773316e-003	7.385132e-001	1.956330e-005
3.018200199232613e-005	3.439900e-003	1.199992e+001	2.718037e-003	7.390201e-001	1.465690e-005
3.020225336253539e-005	3.443204e-003	1.199993e+001	2.698346e-003	7.397288e-001	1.260917e-005
3.023616832858728e-005	3.448746e-003	1.199993e+001	2.699366e-003	7.409157e-001	1.201136e-005
3.029476207858728e-005	3.458241e-003	1.199994e+001	2.712755e-003	7.429662e-001	1.194998e-005
3.996273082858690e-005	5.026418e-003	1.199993e+001	5.578466e-003	1.081295e+000	1.195202e-005
3.999000000000000e-005	5.438172e-003	1.200019e+001	6.028887e-003	1.082250e+000	1.195209e-005
3.999005653834157e-005	2.759900e-003	1.198185e+001	-3.184226e-003	1.082252e+000	-5.150401e-004
3.999016961502471e-005	-2.069748e-003	1.194552e+001	-2.910224e-002	1.082255e+000	-2.248730e-003
3.999026028550317e-005	-5.670162e-003	1.191658e+001	-5.977319e-002	1.082259e+000	-4.501008e-003
3.999034927728869e-005	-8.988834e-003	1.188828e+001	-1.030698e-001	1.082262e+000	-7.851557e-003
3.999052726085972e-005	-1.505851e-002	1.183173e+001	-2.235987e-001	1.082268e+000	-1.752079e-002
3.999084592340635e-005	-2.458241e-002	1.172992e+001	-5.159871e-001	1.082279e+000	-4.172084e-002
3.999124918908948e-005	-3.446045e-002	1.159832e+001	-1.001889e+000	1.082293e+000	-8.316657e-002
3.999181040282153e-005	-4.482151e-002	1.140663e+001	-1.838315e+000	1.082313e+000	-1.569091e-001
3.999250495727061e-005	-5.345592e-002	1.114967e+001	-3.027715e+000	1.082337e+000	-2.663629e-001
3.999343949738525e-005	-5.986111e-002	1.076095e+001	-4.723082e+000	1.082370e+000	-4.328883e-001
3.999462102308585e-005	-6.262509e-002	1.019151e+001	-6.762251e+000	1.082412e+000	-6.568668e-001
3.999605320588884e-005	-6.142644e-002	9.382220e+000	-8.793274e+000	1.082462e+000	-9.301404e-001
3.999756001221994e-005	-5.738156e-002	8.387812e+000	-1.017565e+001	1.082515e+000	-1.205742e+000
3.999922272575768e-005	-5.151663e-002	7.148390e+000	-1.071226e+001	1.082573e+000	-1.490754e+000
4.000000000000000e-005	-4.855168e-002	6.522268e+000	-1.059494e+001	1.082600e+000	-1.616366e+000
4.000011237363730e-005	-4.350560e-002	6.461571e+000	-1.058858e+001	1.082604e+000	-1.631412e+000
4.000033712091189e-005	-3.415642e-002	6.337889e+000	-1.053984e+001	1.082612e+000	-1.657154e+000
4.000078661546107e-005	-1.858416e-002	6.082214e+000	-1.030294e+001	1.082628e+000	-1.690638e+000
4.000168560455943e-005	4.628580e-003	5.554965e+000	-9.508554e+000	1.082659e+000	-1.712624e+000
4.000271168311970e-005	2.230709e-002	4.946320e+000	-8.328002e+000	1.082695e+000	-1.688559e+000
4.000388814959183e-005	3.511091e-002	4.256667e+000	-6.853712e+000	1.082736e+000	-1.619043e+000
4.000471093973556e-005	4.175228e-002	3.788413e+000	-5.844324e+000	1.082765e+000	-1.554617e+000
4.000528287529171e-005	4.658006e-002	3.474023e+000	-5.176630e+000	1.082785e+000	-1.504615e+000
4.000570329490892e-005	5.167437e-002	3.249772e+000	-4.709874e+000	1.082800e+000	-1.466511e+000
4.000601274460111e-005	5.781119e-002	3.088767e+000	-4.379400e+000	1.082810e+000	-1.438114e+000
4.000624897975948e-005	6.580118e-002	2.968496e+000	-4.133195e+000	1.082819e+000	-1.416355e+000
4.000643365252629e-005	7.652058e-002	2.876418e+000	-3.942254e+000	1.082825e+000	-1.399349e+000
4.000657790086259e-005	9.111311e-002	2.806187e+000	-3.790979e+000	1.082830e+000	-1.386094e+000
4.000670176381244e-005	1.126065e-001	2.747787e+000	-3.655609e+000	1.082834e+000	-1.374758e+000
4.000685239966702e-005	1.488804e-001	2.678974e+000	-3.485000e+000	1.082840e+000	-1.361049e+000
4.000697532555494e-005	1.803119e-001	2.623703e+000	-3.346583e+000	1.082844e+000	-1.349936e+000
4.000711196804542e-005	2.127400e-001	2.562563e+000	-3.197522e+000	1.082849e+000	-1.337679e+000
4.000751372258958e-005	3.042653e-001	2.385851e+000	-2.777336e+000	1.082863e+000	-1.302183e+000
4.000793997218692e-005	4.050272e-001	2.205900e+000	-2.353256e+000	1.082878e+000	-1.265629e+000
4.000879247138159e-005	6.195317e-001	1.867684e+000	-1.562971e+000	1.082907e+000	-1.196062e+000
4.001049746977096e-005	1.082088e+000	1.241575e+000	-1.513094e-001	1.082965e+000	-1.065722e+000
4.001140689853324e-005	1.357079e+000	9.275062e-001	5.413714e-001	1.082996e+000	-1.000899e+000
4.001197578481859e-005	1.554428e+000	7.327904e-001	9.781602e-001	1.083015e+000	-9.624973e-001
4.001218058509078e-005	1.652990e+000	6.478625e-001	1.175495e+000	1.083022e+000	-9.488580e-001
4.001229661269265e-005	1.718541e+000	5.933362e-001	1.302895e+000	1.083026e+000	-9.410006e-001
4.001242536837095e-005	1.799703e+000	5.264197e-001	1.458444e+000	1.083030e+000	-9.321246e-001
4.001249256416701e-005	1.834379e+000	4.925362e-001	1.529909e+000	1.083032e+000	-9.274088e-001
4.001255156168931e-005	1.853352e+000	4.675677e-001	1.575573e+000	1.083034e+000	-9.232256e-001
4.001269157647666e-005	1.894826e+000	4.202138e-001	1.668376e+000	1.083039e+000	-9.133298e-001
4.001315590509766e-005	2.073334e+000	2.766891e-001	2.001609e+000	1.083054e+000	-8.815819e-001
4.001360965933060e-005	2.263426e+000	1.386776e-001	2.333287e+000	1.083069e+000	-8.520488e-001
4.001451716779648e-005	2.670223e+000	-1.293833e-001	2.995074e+000	1.083098e+000	-7.957765e-001
4.001553772788835e-005	3.171948e+000	-4.136100e-001	3.740336e+000	1.083131e+000	-7.366866e-001
4.001714813646476e-005	4.063695e+000	-8.205732e-001	4.936750e+000	1.083181e+000	-6.520217e-001
4.001929385799157e-005	5.445407e+000	-1.287986e+000	6.611998e+000	1.083246e+000	-5.537984e-001
4.002239333601048e-005	7.834029e+000	-1.835957e+000	9.289149e+000	1.083333e+000	-4.369861e-001
4.002576881781110e-005	1.107975e+001	-2.283588e+000	1.278078e+001	1.083418e+000	-3.401578e-001
4.003061995876295e-005	1.702208e+001	-2.728059e+000	1.910577e+001	1.083517e+000	-2.426839e-001
4.003537445467388e-005	2.450035e+001	-3.009308e+000	2.709061e+001	1.083585e+000	-1.802423e-001
4.004042899224021e-005	3.364346e+001	-3.303865e+000	2.852850e+001	8.349683e-001	-1.323562e-001
4.004181463096917e-005	3.581573e+001	-3.505122e+000	1.643653e+001	4.475848e-001	-1.158176e-001
4.004182476051692e-005	3.582247e+001	-3.509162e+000	1.618372e+001	4.404500e-001	-1.156166e-001
4.004184501961242e-005	3.582319e+001	-3.520563e+000	1.547995e+001	4.208091e-001	-1.151035e-001
4.004188553780342e-005	3.582469e+001	-3.541140e+000	1.398245e+001	3.790312e-001	-1.140233e-001
4.004196657418543e-005	3.582773e+001	-3.574051e+000	1.073035e+001	2.883533e-001	-1.117240e-001
4.004208855771608e-005	3.583205e+001	-3.604844e+000	5.467064e+000	1.416980e-001	-1.081140e-001
4.004222684042725e-005	3.583643e+001	-3.613125e+000	-6.873623e-001	-2.967240e-002	-1.040624e-001
4.004235247678647e-005	3.583974e+001	-3.594353e+000	-6.066254e+000	-1.793613e-001	-1.007159e-001
4.004248683893315e-005	3.584246e+001	-3.546992e+000	-1.103412e+001	-3.175380e-001	-9.789127e-002
4.004266006531126e-005	3.584475e+001	-3.456970e+000	-1.563148e+001	-4.453215e-001	-9.573708e-002
4.004286003246573e-005	3.584579e+001	-3.333996e+000	-1.781170e+001	-5.057862e-001	-9.556448e-002
4.004311322649390e-005	3.584505e+001	-3.180389e+000	-1.615772e+001	-4.594913e-001	-9.834094e-002
4.004329589959673e-005	3.584307e+001	-3.090398e+000	-1.217059e+001	-3.483495e-001	-1.020358e-001
4.004343344321955e-005	3.584066e+001	-3.046959e+000	-7.672839e+000	-2.230571e-001	-1.055728e-001
4.004355508283555e-005	3.583796e+001	-3.031416e+000	-3.062517e+000	-9.466332e-002	-1.088676e-001
4.004367451164999e-005	3.583490e+001	-3.037902e+000	1.625081e+000	3.585891e-002	-1.119458e-001
4.004379716223550e-005	3.583149e+001	-3.065765e+000	6.243320e+000	1.644275e-001	-1.146978e-001
4.004391933427780e-005	3.582811e+001	-3.113200e+000	1.029069e+001	2.770763e-001	-1.167850e-001
4.004406112487890e-005	3.582473e+001	-3.188068e+000	1.386295e+001	3.764540e-001	-1.181231e-001
4.004424020340085e-005	3.582224e+001	-3.299264e+000	1.627846e+001	4.435525e-001	-1.180300e-001
4.004445638957788e-005	3.582270e+001	-3.432919e+000	1.578982e+001	4.297250e-001	-1.153283e-001
4.004476295453680e-005	3.582782e+001	-3.591956e+000	1.053137e+001	2.830816e-001	-1.083453e-001
4.004492587315491e-005	3.583172e+001	-3.647716e+000	5.981356e+000	1.563826e-001	-1.035990e-001
4.004505194322382e-005	3.583485e+001	-3.665126e+000	1.731974e+000	3.814177e-002	-9.963340e-002
4.004518388271629e-005	3.583779e+001	-3.660749e+000	-2.757803e+000	-8.672488e-002	-9.567024e-002
4.004530483117237e-005	3.584002e+001	-3.637471e+000	-6.508715e+000	-1.909918e-001	-9.249125e-002
4.004546649656954e-005	3.584220e+001	-3.583019e+000	-1.050828e+001	-3.020996e-001	-8.920959e-002
4.004564737460613e-005	3.584356e+001	-3.503266e+000	-1.313423e+001	-3.749419e-001	-8.706754e-002
4.004587910998597e-005	3.584361e+001	-3.395090e+000	-1.324248e+001	-3.776678e-001	-8.674178e-002
4.004616687114276e-005	3.584171e+001	-3.279345e+000	-9.525919e+000	-2.739144e-001	-8.893269e-002
4.004631857065107e-005	3.583976e+001	-3.239068e+000	-6.019860e+000	-1.761894e-001	-9.099037e-002
4.004644191533626e-005	3.583759e+001	-3.226283e+000	-2.447327e+000	-7.665943e-002	-9.297452e-002
4.004656081360070e-005	3.583524e+001	-3.231039e+000	1.148563e+000	2.350244e-002	-9.481387e-002
4.004668315644097e-005	3.583270e+001	-3.252274e+000	4.710483e+000	1.227055e-001	-9.642899e-002
4.004680550133478e-005	3.583022e+001	-3.288591e+000	7.866674e+000	2.105977e-001	-9.758397e-002
4.004694079190850e-005	3.582791e+001	-3.343359e+000	1.055659e+001	2.854911e-001	-9.811602e-002
4.004711819545542e-005	3.582610e+001	-3.428392e+000	1.253617e+001	3.405839e-001	-9.753300e-002
4.004732722009450e-005	3.582621e+001	-3.529764e+000	1.239387e+001	3.365832e-001	-9.501100e-002
4.004762206056321e-005	3.582940e+001	-3.653245e+000	8.810662e+000	2.368138e-001	-8.917241e-002
4.004778305827188e-005	3.583212e+001	-3.700232e+000	5.472030e+000	1.439161e-001	-8.518672e-002
4.004791029072345e-005	3.583451e+001	-3.717968e+000	2.204302e+000	5.302817e-002	-8.178221e-002
4.004804430877705e-005	3.583689e+001	-3.718830e+000	-1.340907e+000	-4.554340e-002	-7.831124e-002
4.004816572191659e-005	3.583874e+001	-3.704461e+000	-4.340812e+000	-1.289231e-001	-7.548478e-002
4.004831575028162e-005	3.584051e+001	-3.669313e+000	-7.412600e+000	-2.142592e-001	-7.264573e-002
4.004849261182903e-005	3.584180e+001	-3.611980e+000	-9.768711e+000	-2.796455e-001	-7.040122e-002
4.004871029109392e-005	3.584217e+001	-3.533018e+000	-1.045356e+001	-2.984926e-001	-6.936378e-002
4.004897824737725e-005	3.584115e+001	-3.443024e+000	-8.535832e+000	-2.448868e-001	-7.005224e-002
4.004913326238351e-005	3.583978e+001	-3.404253e+000	-6.117532e+000	-1.774617e-001	-7.128038e-002
4.004926311167406e-005	3.583815e+001	-3.386468e+000	-3.382959e+000	-1.012634e-001	-7.268165e-002
4.004938262931970e-005	3.583641e+001	-3.383222e+000	-6.241473e-001	-2.440421e-002	-7.401583e-002
4.004950317140578e-005	3.583452e+001	-3.392748e+000	2.166137e+000	5.332498e-002	-7.523741e-002
4.004962527650414e-005	3.583261e+001	-3.414498e+000	4.797171e+000	1.266153e-001	-7.620899e-002
4.004974795482528e-005	3.583089e+001	-3.447511e+000	7.018856e+000	1.885025e-001	-7.676342e-002
4.004990493272894e-005	3.582926e+001	-3.501347e+000	9.001863e+000	2.437454e-001	-7.672707e-002
4.005009157726746e-005	3.582851e+001	-3.572507e+000	9.900926e+000	2.688091e-001	-7.554797e-002
4.005033175585829e-005	3.582931e+001	-3.661767e+000	8.991719e+000	2.435449e-001	-7.255291e-002
4.005050521100842e-005	3.583092e+001	-3.715956e+000	7.010612e+000	1.884466e-001	-6.953733e-002
4.005064280343749e-005	3.583271e+001	-3.746486e+000	4.675494e+000	1.235048e-001	-6.672484e-002
4.005076741318722e-005	3.583448e+001	-3.761758e+000	2.218254e+000	5.517762e-002	-6.406379e-002
4.005089762729203e-005	3.583628e+001	-3.765001e+000	-4.495554e-001	-1.899025e-002	-6.135044e-002
4.005102005448507e-005	3.583781e+001	-3.756411e+000	-2.843563e+000	-8.553082e-002	-5.901225e-002
4.005115731608803e-005	3.583919e+001	-3.734290e+000	-5.141808e+000	-1.493886e-001	-5.681331e-002
4.005133170727046e-005	3.584037e+001	-3.693062e+000	-7.200402e+000	-2.065488e-001	-5.480121e-002
4.005153530855029e-005	3.584089e+001	-3.636477e+000	-8.112728e+000	-2.317976e-001	-5.365159e-002
4.005179115332236e-005	3.584040e+001	-3.566969e+000	-7.220784e+000	-2.068157e-001	-5.370783e-002
4.005196336421664e-005	3.583936e+001	-3.529508e+000	-5.431660e+000	-1.569263e-001	-5.453414e-002
4.005209962015650e-005	3.583812e+001	-3.510956e+000	-3.357173e+000	-9.911957e-002	-5.556479e-002
4.005222100305576e-005	3.583679e+001	-3.504778e+000	-1.238963e+000	-4.010576e-002	-5.657934e-002
4.005234050876134e-005	3.583537e+001	-3.508636e+000	9.117083e-001	1.980905e-002	-5.752767e-002
4.005246301815542e-005	3.583390e+001	-3.522248e+000	3.018678e+000	7.850713e-002	-5.833260e-002
4.005258566590434e-005	3.583254e+001	-3.544806e+000	4.867952e+000	1.300300e-001	-5.885971e-002
4.005272537883243e-005	3.583131e+001	-3.579286e+000	6.460728e+000	1.744161e-001	-5.899819e-002
4.005290483128143e-005	3.583046e+001	-3.631034e+000	7.541170e+000	2.045499e-001	-5.839977e-002
4.005311968707940e-005	3.583065e+001	-3.693116e+000	7.326401e+000	1.986402e-001	-5.659054e-002
4.005339546313704e-005	3.583230e+001	-3.761261e+000	5.208729e+000	1.397946e-001	-5.305892e-002
4.005355251111746e-005	3.583375e+001	-3.788136e+000	3.227950e+000	8.473040e-002	-5.061638e-002
4.005367871561016e-005	3.583510e+001	-3.798447e+000	1.289805e+000	3.084908e-002	-4.852653e-002
4.005381122957621e-005	3.583649e+001	-3.798856e+000	-8.009641e-001	-2.726999e-002	-4.640780e-002
4.005393250888225e-005	3.583763e+001	-3.790251e+000	-2.587114e+000	-7.691350e-002	-4.466288e-002
4.005408246306181e-005	3.583874e+001	-3.769281e+000	-4.416418e+000	-1.277423e-001	-4.290068e-002
4.005425956870276e-005	3.583957e+001	-3.735027e+000	-5.821118e+000	-1.667449e-001	-4.148516e-002
4.005447723116215e-005	3.583980e+001	-3.687924e+000	-6.226278e+000	-1.779220e-001	-4.078457e-002
4.005474540880660e-005	3.583914e+001	-3.634191e+000	-5.077849e+000	-1.458528e-001	-4.110622e-002
4.005490032753643e-005	3.583827e+001	-3.611075e+000	-3.635015e+000	-1.056393e-001	-4.179211e-002
4.005503012483754e-005	3.583725e+001	-3.600468e+000	-2.004196e+000	-6.020408e-002	-4.259252e-002
4.005514958752425e-005	3.583619e+001	-3.598527e+000	-3.597736e-001	-1.439323e-002	-4.335795e-002
4.005527012197962e-005	3.583508e+001	-3.604195e+000	1.303487e+000	3.194335e-002	-4.405839e-002
4.005539220246537e-005	3.583398e+001	-3.617141e+000	2.871054e+000	7.561783e-002	-4.461132e-002
4.005551493904219e-005	3.583302e+001	-3.636815e+000	4.194176e+000	1.124890e-001	-4.491706e-002
4.005567306224232e-005	3.583213e+001	-3.669120e+000	5.380065e+000	1.455524e-001	-4.486464e-002
4.005586020814179e-005	3.583173e+001	-3.711606e+000	5.906975e+000	1.602825e-001	-4.412484e-002
4.005610178249984e-005	3.583217e+001	-3.765015e+000	5.344581e+000	1.447127e-001	-4.228717e-002
4.005627430108189e-005	3.583305e+001	-3.796996e+000	4.158144e+000	1.117534e-001	-4.047357e-002
4.005641149447872e-005	3.583405e+001	-3.814980e+000	2.762565e+000	7.296412e-002	-3.878514e-002
4.005653585048005e-005	3.583507e+001	-3.823910e+000	1.296832e+000	3.222036e-002	-3.719043e-002
4.005666582987324e-005	3.583614e+001	-3.825674e+000	-2.923402e-001	-1.195459e-002	-3.556655e-002
4.005678817152971e-005	3.583706e+001	-3.820396e+000	-1.717731e+000	-5.157414e-002	-3.416768e-002
4.005692618547137e-005	3.583792e+001	-3.806962e+000	-3.091629e+000	-8.975612e-002	-3.284613e-002
4.005710081366867e-005	3.583866e+001	-3.782156e+000	-4.311342e+000	-1.236383e-001	-3.164537e-002
4.005730525778168e-005	3.583898e+001	-3.748134e+000	-4.841633e+000	-1.383322e-001	-3.096292e-002
4.005756177870204e-005	3.583865e+001	-3.706516e+000	-4.288825e+000	-1.228770e-001	-3.100527e-002
4.005773166944072e-005	3.583800e+001	-3.684500e+000	-3.225874e+000	-9.325081e-002	-3.149638e-002
4.005786761833483e-005	3.583722e+001	-3.673496e+000	-1.986102e+000	-5.871179e-002	-3.211249e-002
4.005798892144432e-005	3.583641e+001	-3.669837e+000	-7.216595e-001	-2.348815e-002	-3.271849e-002
4.005810844964673e-005	3.583556e+001	-3.672161e+000	5.617765e-001	1.226570e-002	-3.328512e-002
4.005823093122952e-005	3.583471e+001	-3.680296e+000	1.817334e+000	4.724656e-002	-3.376571e-002
4.005835358592152e-005	3.583393e+001	-3.693777e+000	2.917088e+000	7.789283e-002	-3.407948e-002
4.005849559018212e-005	3.583323e+001	-3.714705e+000	3.875279e+000	1.046063e-001	-3.416087e-002
4.005867584596946e-005	3.583277e+001	-3.745691e+000	4.506092e+000	1.222206e-001	-3.379551e-002
4.005889325951812e-005	3.583288e+001	-3.783127e+000	4.359254e+000	1.182029e-001	-3.269869e-002
4.005915882854723e-005	3.583378e+001	-3.822233e+000	3.131109e+000	8.410704e-002	-3.067208e-002
4.005931349474244e-005	3.583460e+001	-3.838070e+000	1.964790e+000	5.169755e-002	-2.924095e-002
4.005943932342141e-005	3.583538e+001	-3.844339e+000	8.130359e-001	1.968403e-002	-2.800249e-002
4.005957156260430e-005	3.583622e+001	-3.844753e+000	-4.334067e-001	-1.496334e-002	-2.674370e-002
4.005969295175300e-005	3.583691e+001	-3.839772e+000	-1.505637e+000	-4.476737e-002	-2.570124e-002
4.005984075048330e-005	3.583759e+001	-3.827603e+000	-2.593588e+000	-7.500448e-002	-2.466095e-002
4.006001729519579e-005	3.583812e+001	-3.807330e+000	-3.451650e+000	-9.884170e-002	-2.380965e-002
4.006023251380813e-005	3.583829e+001	-3.779441e+000	-3.727127e+000	-1.064642e-001	-2.338106e-002
4.006049804342560e-005	3.583790e+001	-3.747245e+000	-3.093093e+000	-8.877097e-002	-2.355665e-002
4.006065543441147e-005	3.583737e+001	-3.732801e+000	-2.239442e+000	-6.498569e-002	-2.396980e-002
4.006078639332003e-005	3.583675e+001	-3.725989e+000	-1.268181e+000	-3.793039e-002	-2.445552e-002
4.006090617638727e-005	3.583611e+001	-3.724444e+000	-2.871683e-001	-1.060353e-002	-2.492211e-002
4.006102647763107e-005	3.583545e+001	-3.727453e+000	7.059356e-001	1.706237e-002	-2.535185e-002
4.006114862584919e-005	3.583480e+001	-3.734839e+000	1.649286e+000	4.334635e-002	-2.569813e-002
4.006127134009878e-005	3.583424e+001	-3.746277e+000	2.451407e+000	6.570189e-002	-2.590027e-002
4.006142769966078e-005	3.583373e+001	-3.765059e+000	3.173713e+000	8.584663e-002	-2.589821e-002
4.006161385688399e-005	3.583348e+001	-3.790156e+000	3.520851e+000	9.555907e-002	-2.549692e-002
4.006185173520321e-005	3.583369e+001	-3.821635e+000	3.231441e+000	8.757011e-002	-2.446093e-002
4.006203238633269e-005	3.583420e+001	-3.841842e+000	2.513433e+000	6.763685e-002	-2.335365e-002
4.006217081719075e-005	3.583477e+001	-3.852880e+000	1.684237e+000	4.459689e-002	-2.235152e-002
4.006229529948252e-005	3.583537e+001	-3.858365e+000	8.115709e-001	2.034231e-002	-2.140712e-002
4.006242581475764e-005	3.583601e+001	-3.859565e+000	-1.411724e-001	-6.140823e-003	-2.044017e-002
4.006254809905194e-005	3.583657e+001	-3.856547e+000	-9.950886e-001	-2.987764e-002	-1.960907e-002
4.006268404420824e-005	3.583709e+001	-3.848773e+000	-1.810738e+000	-5.254954e-002	-1.883317e-002
4.006285787225159e-005	3.583755e+001	-3.834139e+000	-2.551905e+000	-7.314584e-002	-1.811691e-002
4.006306015756970e-005	3.583777e+001	-3.814025e+000	-2.891325e+000	-8.256260e-002	-1.770677e-002
4.006331455480320e-005	3.583758e+001	-3.789166e+000	-2.594946e+000	-7.428277e-002	-1.772652e-002
4.006349112598385e-005	3.583718e+001	-3.775247e+000	-1.951802e+000	-5.636265e-002	-1.803239e-002
4.006362797725281e-005	3.583670e+001	-3.768411e+000	-1.214360e+000	-3.582156e-002	-1.840753e-002
4.006374942361359e-005	3.583621e+001	-3.766049e+000	-4.605992e-001	-1.482622e-002	-1.877736e-002
4.006386883307553e-005	3.583571e+001	-3.767269e+000	3.051243e-001	6.504062e-003	-1.912436e-002
4.006399134098457e-005	3.583520e+001	-3.771965e+000	1.057131e+000	2.745546e-002	-1.942201e-002
4.006411397495380e-005	3.583474e+001	-3.779866e+000	1.717711e+000	4.586459e-002	-1.962115e-002
4.006425593992249e-005	3.583434e+001	-3.792223e+000	2.296301e+000	6.199787e-002	-1.968447e-002
4.006443603645002e-005	3.583407e+001	-3.810600e+000	2.682983e+000	7.280026e-002	-1.948595e-002
4.006465290581582e-005	3.583414e+001	-3.832565e+000	2.586862e+000	7.017458e-002	-1.884293e-002
4.006496160700517e-005	3.583476e+001	-3.858678e+000	1.697061e+000	4.548017e-002	-1.743869e-002
4.006512395100274e-005	3.583527e+001	-3.867630e+000	9.453201e-001	2.459373e-002	-1.654682e-002
4.006524903835200e-005	3.583574e+001	-3.870294e+000	2.508213e-001	5.290329e-003	-1.582270e-002
4.006537984752171e-005	3.583622e+001	-3.869407e+000	-4.789756e-001	-1.499653e-002	-1.510391e-002
4.006550037993100e-005	3.583662e+001	-3.865454e+000	-1.088803e+000	-3.194888e-002	-1.452277e-002
4.006566393230435e-005	3.583704e+001	-3.856250e+000	-1.744162e+000	-5.016542e-002	-1.390429e-002
